     -88.1183,     -68.4645,     -19.2260,     -83.4875,     -67.5640,     -77.8256,      0.00000,      0.00000,      0.00000,      0.00000
     -87.6639,     -68.2789,     -19.5104,     -83.3887,     -66.6677,     -77.6634,      0.00000,      0.00000,      0.00000,      0.00000
     -87.2168,     -68.0921,     -19.5104,     -83.3887,     -65.7944,     -77.4984,      0.00000,      0.00000,      0.00000,      0.00000
     -87.0000,     -68.0000,     -20.3805,     -83.1604,     -64.9437,     -77.3306,      0.00000,      0.00000,      0.00000,      0.00000
      0.00000,      0.00000,     -21.1945,     -82.9307,     -64.1150,     -77.1602,      0.00000,      0.00000,      0.00000,      0.00000
      0.00000,      0.00000,     -21.9573,     -82.6996,     -63.9996,     -77.1359,      0.00000,      0.00000,      0.00000,      0.00000
      0.00000,      0.00000,     -22.6734,     -82.4673,     -63.9996,     -77.1359,      0.00000,      0.00000,      0.00000,      0.00000
      0.00000,      0.00000,     -23.3469,     -82.2339,     -63.2630,     -76.9483,      0.00000,      0.00000,      0.00000,      0.00000
      0.00000,      0.00000,     -23.9811,     -81.9995,     -62.5471,     -76.7586,      0.00000,      0.00000,      0.00000,      0.00000
      0.00000,      0.00000,     -24.5795,     -81.7643,     -61.8511,     -76.5669,      0.00000,      0.00000,      0.00000,      0.00000
      0.00000,      0.00000,     -25.1448,     -81.5281,     -61.1745,     -76.3734,      0.00000,      0.00000,      0.00000,      0.00000
      0.00000,      0.00000,     -25.6796,     -81.2912,     -60.5165,     -76.1781,      0.00000,      0.00000,      0.00000,      0.00000
      0.00000,      0.00000,     -26.1862,     -81.0536,     -59.8766,     -75.9811,      0.00000,      0.00000,      0.00000,      0.00000
      0.00000,      0.00000,     -26.6668,     -80.8154,     -59.2542,     -75.7825,      0.00000,      0.00000,      0.00000,      0.00000
      0.00000,      0.00000,     -27.1233,     -80.5765,     -58.6486,     -75.5824,      0.00000,      0.00000,      0.00000,      0.00000
      0.00000,      0.00000,     -27.5573,     -80.3371,     -58.0593,     -75.3807,      0.00000,      0.00000,      0.00000,      0.00000
      0.00000,      0.00000,     -27.9706,     -80.0971,     -57.4858,     -75.1775,      0.00000,      0.00000,      0.00000,      0.00000
      0.00000,      0.00000,     -28.3644,     -79.8567,     -57.0000,     -75.0000,      0.00000,      0.00000,      0.00000,      0.00000
      0.00000,      0.00000,     -28.7402,     -79.6159,      0.00000,      0.00000,      0.00000,      0.00000,      0.00000,      0.00000
